LOCATION,TIME,VALUE
OECD,1995-11,99.52264
OECD,1995-12,99.49639
OECD,1996-01,99.48019
OECD,1996-02,99.48801
OECD,1996-03,99.51791
OECD,1996-04,99.5636
OECD,1996-05,99.61147
OECD,1996-06,99.65343
OECD,1996-07,99.69023
OECD,1996-08,99.72772
OECD,1996-09,99.77192
OECD,1996-10,99.82365
OECD,1996-11,99.88202
OECD,1996-12,99.95462
OECD,1997-01,100.0426
OECD,1997-02,100.1437
OECD,1997-03,100.2477
OECD,1997-04,100.3528
OECD,1997-05,100.4551
OECD,1997-06,100.5527
OECD,1997-07,100.6324
OECD,1997-08,100.6789
OECD,1997-09,100.6907
OECD,1997-10,100.6604
OECD,1997-11,100.5943
OECD,1997-12,100.5102
OECD,1998-01,100.4235
OECD,1998-02,100.337
OECD,1998-03,100.2388
OECD,1998-04,100.1169
OECD,1998-05,99.96859
OECD,1998-06,99.79567
OECD,1998-07,99.61467
OECD,1998-08,99.4451
OECD,1998-09,99.31685
OECD,1998-10,99.26134
OECD,1998-11,99.30019
OECD,1998-12,99.4228
OECD,1999-01,99.60965
OECD,1999-02,99.82625
OECD,1999-03,100.0419
OECD,1999-04,100.2454
OECD,1999-05,100.4378
OECD,1999-06,100.616
OECD,1999-07,100.7813
OECD,1999-08,100.9383
OECD,1999-09,101.0929
OECD,1999-10,101.2481
OECD,1999-11,101.4009
OECD,1999-12,101.5365
OECD,2000-01,101.6408
OECD,2000-02,101.6978
OECD,2000-03,101.713
OECD,2000-04,101.6881
OECD,2000-05,101.6236
OECD,2000-06,101.5263
OECD,2000-07,101.3992
OECD,2000-08,101.2394
OECD,2000-09,101.0403
OECD,2000-10,100.7951
OECD,2000-11,100.5068
OECD,2000-12,100.1836
OECD,2001-01,99.85571
OECD,2001-02,99.55802
OECD,2001-03,99.31036
OECD,2001-04,99.11679
OECD,2001-05,98.96895
OECD,2001-06,98.8335
OECD,2001-07,98.70407
OECD,2001-08,98.58657
OECD,2001-09,98.50075
OECD,2001-10,98.49284
OECD,2001-11,98.58345
OECD,2001-12,98.75738
OECD,2002-01,98.97561
OECD,2002-02,99.19944
OECD,2002-03,99.38295
OECD,2002-04,99.48183
OECD,2002-05,99.47906
OECD,2002-06,99.38224
OECD,2002-07,99.22729
OECD,2002-08,99.05474
OECD,2002-09,98.88417
OECD,2002-10,98.73138
OECD,2002-11,98.60251
OECD,2002-12,98.48494
OECD,2003-01,98.37515
OECD,2003-02,98.28957
OECD,2003-03,98.25937
OECD,2003-04,98.31209
OECD,2003-05,98.44164
OECD,2003-06,98.63535
OECD,2003-07,98.8773
OECD,2003-08,99.15203
OECD,2003-09,99.44424
OECD,2003-10,99.73138
OECD,2003-11,99.98715
OECD,2003-12,100.1946
OECD,2004-01,100.3488
OECD,2004-02,100.4505
OECD,2004-03,100.5091
OECD,2004-04,100.5311
OECD,2004-05,100.5242
OECD,2004-06,100.4988
OECD,2004-07,100.4615
OECD,2004-08,100.4218
OECD,2004-09,100.3934
OECD,2004-10,100.3761
OECD,2004-11,100.3639
OECD,2004-12,100.3406
OECD,2005-01,100.2902
OECD,2005-02,100.2115
OECD,2005-03,100.121
OECD,2005-04,100.0488
OECD,2005-05,100.0188
OECD,2005-06,100.0454
OECD,2005-07,100.1195
OECD,2005-08,100.2321
OECD,2005-09,100.3782
OECD,2005-10,100.5532
OECD,2005-11,100.7441
OECD,2005-12,100.9273
OECD,2006-01,101.0829
OECD,2006-02,101.2044
OECD,2006-03,101.2886
OECD,2006-04,101.3363
OECD,2006-05,101.3548
OECD,2006-06,101.3655
OECD,2006-07,101.3883
OECD,2006-08,101.4436
OECD,2006-09,101.5364
OECD,2006-10,101.655
OECD,2006-11,101.7866
OECD,2006-12,101.9193
OECD,2007-01,102.0389
OECD,2007-02,102.1458
OECD,2007-03,102.2381
OECD,2007-04,102.3122
OECD,2007-05,102.3587
OECD,2007-06,102.3676
OECD,2007-07,102.3337
OECD,2007-08,102.2579
OECD,2007-09,102.1579
OECD,2007-10,102.042
OECD,2007-11,101.906
OECD,2007-12,101.754
OECD,2008-01,101.5768
OECD,2008-02,101.3618
OECD,2008-03,101.1047
OECD,2008-04,100.797
OECD,2008-05,100.415
OECD,2008-06,99.93399
OECD,2008-07,99.33873
OECD,2008-08,98.62697
OECD,2008-09,97.81565
OECD,2008-10,96.96243
OECD,2008-11,96.175
OECD,2008-12,95.54902
OECD,2009-01,95.14452
OECD,2009-02,94.99265
OECD,2009-03,95.09975
OECD,2009-04,95.44134
OECD,2009-05,95.94906
OECD,2009-06,96.55354
OECD,2009-07,97.19262
OECD,2009-08,97.82063
OECD,2009-09,98.40408
OECD,2009-10,98.91641
OECD,2009-11,99.35058
OECD,2009-12,99.70974
OECD,2010-01,99.99533
OECD,2010-02,100.2077
OECD,2010-03,100.3569
OECD,2010-04,100.4387
OECD,2010-05,100.4623
OECD,2010-06,100.4604
OECD,2010-07,100.4721
OECD,2010-08,100.5239
OECD,2010-09,100.6171
OECD,2010-10,100.741
OECD,2010-11,100.8842
OECD,2010-12,101.0177
OECD,2011-01,101.1106
OECD,2011-02,101.1318
OECD,2011-03,101.0668
OECD,2011-04,100.9193
OECD,2011-05,100.705
OECD,2011-06,100.4435
OECD,2011-07,100.1633
OECD,2011-08,99.90073
OECD,2011-09,99.70153
OECD,2011-10,99.59378
OECD,2011-11,99.56969
OECD,2011-12,99.59956
OECD,2012-01,99.64299
OECD,2012-02,99.66389
OECD,2012-03,99.63879
OECD,2012-04,99.56313
OECD,2012-05,99.45063
OECD,2012-06,99.32473
OECD,2012-07,99.21521
OECD,2012-08,99.14069
OECD,2012-09,99.11308
OECD,2012-10,99.12975
OECD,2012-11,99.18851
OECD,2012-12,99.28525
OECD,2013-01,99.40662
OECD,2013-02,99.5385
OECD,2013-03,99.66426
OECD,2013-04,99.78647
OECD,2013-05,99.90812
OECD,2013-06,100.0274
OECD,2013-07,100.1416
OECD,2013-08,100.2528
OECD,2013-09,100.3549
OECD,2013-10,100.4401
OECD,2013-11,100.507
OECD,2013-12,100.5504
OECD,2014-01,100.5749
OECD,2014-02,100.5933
OECD,2014-03,100.6108
OECD,2014-04,100.6161
OECD,2014-05,100.6075
OECD,2014-06,100.5901
OECD,2014-07,100.569
OECD,2014-08,100.5501
OECD,2014-09,100.5394
OECD,2014-10,100.5295
OECD,2014-11,100.5183
OECD,2014-12,100.5042
OECD,2015-01,100.4903
OECD,2015-02,100.4755
OECD,2015-03,100.4568
OECD,2015-04,100.4286
OECD,2015-05,100.3825
OECD,2015-06,100.3188
OECD,2015-07,100.2348
OECD,2015-08,100.1419
OECD,2015-09,100.0543
OECD,2015-10,99.97847
OECD,2015-11,99.90301
OECD,2015-12,99.82063
OECD,2016-01,99.73808
OECD,2016-02,99.66875
OECD,2016-03,99.62962
OECD,2016-04,99.6197
OECD,2016-05,99.62608
OECD,2016-06,99.64622
OECD,2016-07,99.68374
OECD,2016-08,99.74633
OECD,2016-09,99.8378
OECD,2016-10,99.95045
OECD,2016-11,100.07
OECD,2016-12,100.186
OECD,2017-01,100.2875
OECD,2017-02,100.3778
OECD,2017-03,100.4602
OECD,2017-04,100.5385
OECD,2017-05,100.6173
OECD,2017-06,100.7003
OECD,2017-07,100.7835
OECD,2017-08,100.8669
OECD,2017-09,100.9441
OECD,2017-10,101.0059
OECD,2017-11,101.0468
OECD,2017-12,101.0656
OECD,2018-01,101.0651
OECD,2018-02,101.0462
OECD,2018-03,101.001
OECD,2018-04,100.9317
OECD,2018-05,100.8405
OECD,2018-06,100.7255
OECD,2018-07,100.5855
OECD,2018-08,100.4226
OECD,2018-09,100.2433
OECD,2018-10,100.0595
OECD,2018-11,99.89106
OECD,2018-12,99.74641
OECD,2019-01,99.63415
OECD,2019-02,99.55105
OECD,2019-03,99.48159
OECD,2019-04,99.40492
OECD,2019-05,99.31454
OECD,2019-06,99.2153
OECD,2019-07,99.11993
OECD,2019-08,99.04314
OECD,2019-09,98.99783
OECD,2019-10,98.98172
OECD,2019-11,98.98059
OECD,2019-12,98.97237
OECD,2020-01,98.93589
OECD,2020-02,98.86517
OECD,2020-03,96.68437
OECD,2020-04,91.53958
OECD,2020-05,93.4148
OECD,2020-06,96.18166
OECD,2020-07,97.47407
OECD,2020-08,98.05837
OECD,2020-09,98.24831
OECD,2020-10,98.49391
OECD,2020-11,98.7986
OECD,2020-12,99.13416
OECD,2021-01,99.43529
OECD,2021-02,99.79938
OECD,2021-03,100.1881
OECD,2021-04,100.5059
OECD,2021-05,100.7102
OECD,2021-06,100.8263
OECD,2021-07,100.8531
OECD,2021-08,100.8105
OECD,2021-09,100.7419
OECD,2021-10,100.673
OECD,2021-11,100.6049
OECD,2021-12,100.5352
OECD,2022-01,100.4675
RUS,1992-09,104.927
RUS,1992-10,104.6762
RUS,1992-11,104.3953
RUS,1992-12,104.1123
RUS,1993-01,103.8487
RUS,1993-02,103.6052
RUS,1993-03,103.3573
RUS,1993-04,103.0784
RUS,1993-05,102.4677
RUS,1993-06,101.8205
RUS,1993-07,101.1478
RUS,1993-08,100.4675
RUS,1993-09,99.79156
RUS,1993-10,99.13557
RUS,1993-11,98.51617
RUS,1993-12,97.96891
RUS,1994-01,97.53156
RUS,1994-02,97.21958
RUS,1994-03,97.0423
RUS,1994-04,96.99726
RUS,1994-05,97.05734
RUS,1994-06,97.18501
RUS,1994-07,97.34561
RUS,1994-08,97.51569
RUS,1994-09,97.69328
RUS,1994-10,97.8829
RUS,1994-11,98.08076
RUS,1994-12,98.27753
RUS,1995-01,98.46785
RUS,1995-02,98.63621
RUS,1995-03,98.76661
RUS,1995-04,98.84628
RUS,1995-05,98.86166
RUS,1995-06,98.81932
RUS,1995-07,98.74332
RUS,1995-08,98.65884
RUS,1995-09,98.57731
RUS,1995-10,98.46074
RUS,1995-11,98.3801
RUS,1995-12,98.3472
RUS,1996-01,98.36175
RUS,1996-02,98.4412
RUS,1996-03,98.60793
RUS,1996-04,98.85847
RUS,1996-05,99.16267
RUS,1996-06,99.4922
RUS,1996-07,99.83339
RUS,1996-08,100.1742
RUS,1996-09,100.4949
RUS,1996-10,100.7937
RUS,1996-11,101.0707
RUS,1996-12,101.3389
RUS,1997-01,101.5959
RUS,1997-02,101.8167
RUS,1997-03,102.0036
RUS,1997-04,102.1875
RUS,1997-05,102.3721
RUS,1997-06,102.5086
RUS,1997-07,102.519
RUS,1997-08,102.3206
RUS,1997-09,101.8988
RUS,1997-10,101.2847
RUS,1997-11,100.5614
RUS,1997-12,99.82474
RUS,1998-01,99.1283
RUS,1998-02,98.48593
RUS,1998-03,97.88409
RUS,1998-04,97.32525
RUS,1998-05,96.83675
RUS,1998-06,96.46836
RUS,1998-07,96.24123
RUS,1998-08,96.14938
RUS,1998-09,96.18651
RUS,1998-10,96.33932
RUS,1998-11,96.59496
RUS,1998-12,96.94861
RUS,1999-01,97.41087
RUS,1999-02,97.97634
RUS,1999-03,98.62129
RUS,1999-04,99.29339
RUS,1999-05,99.93734
RUS,1999-06,100.5211
RUS,1999-07,101.0296
RUS,1999-08,101.4793
RUS,1999-09,101.9061
RUS,1999-10,102.3441
RUS,1999-11,102.805
RUS,1999-12,103.271
RUS,2000-01,103.6963
RUS,2000-02,104.0291
RUS,2000-03,104.228
RUS,2000-04,104.2612
RUS,2000-05,104.1709
RUS,2000-06,104.0018
RUS,2000-07,103.7779
RUS,2000-08,103.4885
RUS,2000-09,103.1058
RUS,2000-10,102.6416
RUS,2000-11,102.1344
RUS,2000-12,101.6416
RUS,2001-01,101.2146
RUS,2001-02,100.8497
RUS,2001-03,100.5314
RUS,2001-04,100.2444
RUS,2001-05,99.95654
RUS,2001-06,99.63163
RUS,2001-07,99.26617
RUS,2001-08,98.8876
RUS,2001-09,98.52377
RUS,2001-10,98.21982
RUS,2001-11,98.01816
RUS,2001-12,97.94028
RUS,2002-01,97.97746
RUS,2002-02,98.0999
RUS,2002-03,98.268
RUS,2002-04,98.41503
RUS,2002-05,98.4977
RUS,2002-06,98.51942
RUS,2002-07,98.51778
RUS,2002-08,98.52346
RUS,2002-09,98.54555
RUS,2002-10,98.58452
RUS,2002-11,98.64428
RUS,2002-12,98.73492
RUS,2003-01,98.84458
RUS,2003-02,98.95493
RUS,2003-03,99.05289
RUS,2003-04,99.1582
RUS,2003-05,99.28333
RUS,2003-06,99.41734
RUS,2003-07,99.5415
RUS,2003-08,99.65058
RUS,2003-09,99.7319
RUS,2003-10,99.79507
RUS,2003-11,99.85684
RUS,2003-12,99.92044
RUS,2004-01,99.9761
RUS,2004-02,100.008
RUS,2004-03,100.001
RUS,2004-04,99.94691
RUS,2004-05,99.87041
RUS,2004-06,99.79079
RUS,2004-07,99.72381
RUS,2004-08,99.6686
RUS,2004-09,99.60342
RUS,2004-10,99.51527
RUS,2004-11,99.40263
RUS,2004-12,99.3028
RUS,2005-01,99.25173
RUS,2005-02,99.25068
RUS,2005-03,99.28963
RUS,2005-04,99.36156
RUS,2005-05,99.47596
RUS,2005-06,99.64484
RUS,2005-07,99.85269
RUS,2005-08,100.0777
RUS,2005-09,100.2964
RUS,2005-10,100.5116
RUS,2005-11,100.7589
RUS,2005-12,101.0579
RUS,2006-01,101.401
RUS,2006-02,101.7567
RUS,2006-03,102.1009
RUS,2006-04,102.4175
RUS,2006-05,102.6772
RUS,2006-06,102.8863
RUS,2006-07,103.0494
RUS,2006-08,103.1694
RUS,2006-09,103.2655
RUS,2006-10,103.3795
RUS,2006-11,103.5256
RUS,2006-12,103.6878
RUS,2007-01,103.8464
RUS,2007-02,104.008
RUS,2007-03,104.1638
RUS,2007-04,104.2996
RUS,2007-05,104.4071
RUS,2007-06,104.4919
RUS,2007-07,104.5453
RUS,2007-08,104.5572
RUS,2007-09,104.5328
RUS,2007-10,104.4575
RUS,2007-11,104.3117
RUS,2007-12,104.0889
RUS,2008-01,103.8078
RUS,2008-02,103.4997
RUS,2008-03,103.1483
RUS,2008-04,102.6919
RUS,2008-05,102.0268
RUS,2008-06,101.0376
RUS,2008-07,99.6989
RUS,2008-08,98.10482
RUS,2008-09,96.43984
RUS,2008-10,94.89894
RUS,2008-11,93.63103
RUS,2008-12,92.69353
RUS,2009-01,92.08337
RUS,2009-02,91.76801
RUS,2009-03,91.71657
RUS,2009-04,91.88629
RUS,2009-05,92.22773
RUS,2009-06,92.68103
RUS,2009-07,93.20278
RUS,2009-08,93.76981
RUS,2009-09,94.36431
RUS,2009-10,94.97496
RUS,2009-11,95.58658
RUS,2009-12,96.18828
RUS,2010-01,96.77599
RUS,2010-02,97.34527
RUS,2010-03,97.89833
RUS,2010-04,98.42197
RUS,2010-05,98.91433
RUS,2010-06,99.39989
RUS,2010-07,99.89313
RUS,2010-08,100.3958
RUS,2010-09,100.9085
RUS,2010-10,101.4238
RUS,2010-11,101.9235
RUS,2010-12,102.3892
RUS,2011-01,102.7957
RUS,2011-02,103.1232
RUS,2011-03,103.3509
RUS,2011-04,103.4609
RUS,2011-05,103.4611
RUS,2011-06,103.3904
RUS,2011-07,103.2864
RUS,2011-08,103.1801
RUS,2011-09,103.103
RUS,2011-10,103.041
RUS,2011-11,102.9648
RUS,2011-12,102.8493
RUS,2012-01,102.6771
RUS,2012-02,102.427
RUS,2012-03,102.0777
RUS,2012-04,101.6463
RUS,2012-05,101.1878
RUS,2012-06,100.7826
RUS,2012-07,100.47
RUS,2012-08,100.2437
RUS,2012-09,100.0772
RUS,2012-10,99.94822
RUS,2012-11,99.85058
RUS,2012-12,99.77642
RUS,2013-01,99.70681
RUS,2013-02,99.62312
RUS,2013-03,99.53149
RUS,2013-04,99.46075
RUS,2013-05,99.44005
RUS,2013-06,99.48636
RUS,2013-07,99.59867
RUS,2013-08,99.75404
RUS,2013-09,99.92767
RUS,2013-10,100.0939
RUS,2013-11,100.2452
RUS,2013-12,100.3907
RUS,2014-01,100.5367
RUS,2014-02,100.7019
RUS,2014-03,100.887
RUS,2014-04,101.0808
RUS,2014-05,101.2526
RUS,2014-06,101.3459
RUS,2014-07,101.3112
RUS,2014-08,101.1378
RUS,2014-09,100.8409
RUS,2014-10,100.4594
RUS,2014-11,100.0544
RUS,2014-12,99.69751
RUS,2015-01,99.45507
RUS,2015-02,99.34743
RUS,2015-03,99.32475
RUS,2015-04,99.33725
RUS,2015-05,99.32033
RUS,2015-06,99.23595
RUS,2015-07,99.08201
RUS,2015-08,98.88906
RUS,2015-09,98.6922
RUS,2015-10,98.50783
RUS,2015-11,98.34592
RUS,2015-12,98.23164
RUS,2016-01,98.20369
RUS,2016-02,98.28667
RUS,2016-03,98.47167
RUS,2016-04,98.71732
RUS,2016-05,98.98313
RUS,2016-06,99.24132
RUS,2016-07,99.47957
RUS,2016-08,99.70617
RUS,2016-09,99.92791
RUS,2016-10,100.1468
RUS,2016-11,100.3539
RUS,2016-12,100.5389
RUS,2017-01,100.6673
RUS,2017-02,100.7245
RUS,2017-03,100.7193
RUS,2017-04,100.6735
RUS,2017-05,100.6108
RUS,2017-06,100.565
RUS,2017-07,100.5689
RUS,2017-08,100.6287
RUS,2017-09,100.7314
RUS,2017-10,100.8598
RUS,2017-11,100.9994
RUS,2017-12,101.1283
RUS,2018-01,101.2282
RUS,2018-02,101.2776
RUS,2018-03,101.283
RUS,2018-04,101.2542
RUS,2018-05,101.1924
RUS,2018-06,101.0885
RUS,2018-07,100.9429
RUS,2018-08,100.7546
RUS,2018-09,100.5276
RUS,2018-10,100.2582
RUS,2018-11,99.97421
RUS,2018-12,99.73284
RUS,2019-01,99.57099
RUS,2019-02,99.47341
RUS,2019-03,99.41232
RUS,2019-04,99.35786
RUS,2019-05,99.28246
RUS,2019-06,99.18282
RUS,2019-07,99.07291
RUS,2019-08,98.96362
RUS,2019-09,98.86551
RUS,2019-10,98.75985
RUS,2019-11,98.62048
RUS,2019-12,98.41528
RUS,2020-01,98.12766
RUS,2020-02,97.78883
RUS,2020-03,96.54637
RUS,2020-04,90.44466
RUS,2020-05,92.72883
RUS,2020-06,96.33229
RUS,2020-07,97.1968
RUS,2020-08,97.34915
RUS,2020-09,97.57053
RUS,2020-10,97.87695
RUS,2020-11,98.27911
RUS,2020-12,98.75475
RUS,2021-01,99.27412
RUS,2021-02,99.81267
RUS,2021-03,100.3426
RUS,2021-04,100.8458
RUS,2021-05,101.3148
RUS,2021-06,101.7349
RUS,2021-07,102.0923
RUS,2021-08,102.3874
RUS,2021-09,102.6245
RUS,2021-10,102.7944
RUS,2021-11,102.892
RUS,2021-12,102.9527
RUS,2022-01,103.0155
USA,1970-02,98.20664
USA,1970-03,97.92456
USA,1970-04,97.7032
USA,1970-05,97.57255
USA,1970-06,97.52406
USA,1970-07,97.52778
USA,1970-08,97.5747
USA,1970-09,97.68331
USA,1970-10,97.88668
USA,1970-11,98.22362
USA,1970-12,98.68542
USA,1971-01,99.18797
USA,1971-02,99.63663
USA,1971-03,99.97157
USA,1971-04,100.1893
USA,1971-05,100.3005
USA,1971-06,100.3387
USA,1971-07,100.3462
USA,1971-08,100.3688
USA,1971-09,100.4542
USA,1971-10,100.6372
USA,1971-11,100.9316
USA,1971-12,101.3178
USA,1972-01,101.7221
USA,1972-02,102.083
USA,1972-03,102.3655
USA,1972-04,102.5733
USA,1972-05,102.7327
USA,1972-06,102.8733
USA,1972-07,103.0326
USA,1972-08,103.2347
USA,1972-09,103.4578
USA,1972-10,103.6661
USA,1972-11,103.831
USA,1972-12,103.9154
USA,1973-01,103.8941
USA,1973-02,103.7559
USA,1973-03,103.4972
USA,1973-04,103.1363
USA,1973-05,102.7132
USA,1973-06,102.2802
USA,1973-07,101.8831
USA,1973-08,101.5568
USA,1973-09,101.3057
USA,1973-10,101.1064
USA,1973-11,100.9085
USA,1973-12,100.6931
USA,1974-01,100.4697
USA,1974-02,100.2119
USA,1974-03,99.89851
USA,1974-04,99.51292
USA,1974-05,99.06353
USA,1974-06,98.56499
USA,1974-07,98.03235
USA,1974-08,97.46967
USA,1974-09,96.88861
USA,1974-10,96.34422
USA,1974-11,95.88534
USA,1974-12,95.58047
USA,1975-01,95.49107
USA,1975-02,95.60604
USA,1975-03,95.89217
USA,1975-04,96.31413
USA,1975-05,96.80649
USA,1975-06,97.32298
USA,1975-07,97.83273
USA,1975-08,98.31042
USA,1975-09,98.75395
USA,1975-10,99.17496
USA,1975-11,99.58643
USA,1975-12,99.99595
USA,1976-01,100.387
USA,1976-02,100.7162
USA,1976-03,100.9503
USA,1976-04,101.0905
USA,1976-05,101.1503
USA,1976-06,101.1578
USA,1976-07,101.1374
USA,1976-08,101.1061
USA,1976-09,101.0934
USA,1976-10,101.1235
USA,1976-11,101.221
USA,1976-12,101.3792
USA,1977-01,101.567
USA,1977-02,101.7598
USA,1977-03,101.929
USA,1977-04,102.0414
USA,1977-05,102.0896
USA,1977-06,102.0741
USA,1977-07,102.0076
USA,1977-08,101.9121
USA,1977-09,101.8157
USA,1977-10,101.7353
USA,1977-11,101.6722
USA,1977-12,101.6324
USA,1978-01,101.6274
USA,1978-02,101.6676
USA,1978-03,101.7868
USA,1978-04,101.9553
USA,1978-05,102.1255
USA,1978-06,102.2532
USA,1978-07,102.3137
USA,1978-08,102.2971
USA,1978-09,102.2057
USA,1978-10,102.0474
USA,1978-11,101.8444
USA,1978-12,101.6347
USA,1979-01,101.4495
USA,1979-02,101.2701
USA,1979-03,101.0644
USA,1979-04,100.8182
USA,1979-05,100.5502
USA,1979-06,100.2722
USA,1979-07,99.9976
USA,1979-08,99.73867
USA,1979-09,99.48535
USA,1979-10,99.21704
USA,1979-11,98.93144
USA,1979-12,98.63576
USA,1980-01,98.33206
USA,1980-02,98.00322
USA,1980-03,97.69126
USA,1980-04,97.52216
USA,1980-05,97.58933
USA,1980-06,97.92584
USA,1980-07,98.45718
USA,1980-08,99.05146
USA,1980-09,99.56766
USA,1980-10,99.9042
USA,1980-11,100.0356
USA,1980-12,100.0096
USA,1981-01,99.90572
USA,1981-02,99.77703
USA,1981-03,99.64909
USA,1981-04,99.48997
USA,1981-05,99.26945
USA,1981-06,99.00367
USA,1981-07,98.72777
USA,1981-08,98.44606
USA,1981-09,98.1356
USA,1981-10,97.80875
USA,1981-11,97.4868
USA,1981-12,97.19482
USA,1982-01,96.91909
USA,1982-02,96.64058
USA,1982-03,96.38997
USA,1982-04,96.2162
USA,1982-05,96.13669
USA,1982-06,96.15776
USA,1982-07,96.26664
USA,1982-08,96.44855
USA,1982-09,96.70696
USA,1982-10,97.03571
USA,1982-11,97.44661
USA,1982-12,97.94892
USA,1983-01,98.52988
USA,1983-02,99.16216
USA,1983-03,99.81368
USA,1983-04,100.4497
USA,1983-05,101.0335
USA,1983-06,101.5313
USA,1983-07,101.9266
USA,1983-08,102.2206
USA,1983-09,102.4346
USA,1983-10,102.5776
USA,1983-11,102.6558
USA,1983-12,102.6711
USA,1984-01,102.6273
USA,1984-02,102.5128
USA,1984-03,102.3203
USA,1984-04,102.0584
USA,1984-05,101.757
USA,1984-06,101.4408
USA,1984-07,101.1426
USA,1984-08,100.8818
USA,1984-09,100.6756
USA,1984-10,100.5304
USA,1984-11,100.4324
USA,1984-12,100.3594
USA,1985-01,100.303
USA,1985-02,100.2497
USA,1985-03,100.2053
USA,1985-04,100.1687
USA,1985-05,100.1358
USA,1985-06,100.1071
USA,1985-07,100.0722
USA,1985-08,100.0406
USA,1985-09,100.0177
USA,1985-10,100.0103
USA,1985-11,100.0252
USA,1985-12,100.0578
USA,1986-01,100.0854
USA,1986-02,100.0955
USA,1986-03,100.0888
USA,1986-04,100.0744
USA,1986-05,100.0573
USA,1986-06,100.0255
USA,1986-07,99.97507
USA,1986-08,99.9214
USA,1986-09,99.8742
USA,1986-10,99.84473
USA,1986-11,99.85613
USA,1986-12,99.93623
USA,1987-01,100.0961
USA,1987-02,100.3117
USA,1987-03,100.5371
USA,1987-04,100.7432
USA,1987-05,100.9139
USA,1987-06,101.0329
USA,1987-07,101.0806
USA,1987-08,101.0353
USA,1987-09,100.902
USA,1987-10,100.7116
USA,1987-11,100.5188
USA,1987-12,100.3846
USA,1988-01,100.3164
USA,1988-02,100.3051
USA,1988-03,100.3386
USA,1988-04,100.4014
USA,1988-05,100.4799
USA,1988-06,100.5518
USA,1988-07,100.595
USA,1988-08,100.6138
USA,1988-09,100.6176
USA,1988-10,100.615
USA,1988-11,100.6071
USA,1988-12,100.5859
USA,1989-01,100.5289
USA,1989-02,100.4168
USA,1989-03,100.2571
USA,1989-04,100.0776
USA,1989-05,99.90591
USA,1989-06,99.77351
USA,1989-07,99.69292
USA,1989-08,99.66222
USA,1989-09,99.66598
USA,1989-10,99.68181
USA,1989-11,99.70707
USA,1989-12,99.73917
USA,1990-01,99.77538
USA,1990-02,99.80708
USA,1990-03,99.80598
USA,1990-04,99.72732
USA,1990-05,99.54858
USA,1990-06,99.2497
USA,1990-07,98.83701
USA,1990-08,98.34324
USA,1990-09,97.84448
USA,1990-10,97.41295
USA,1990-11,97.11694
USA,1990-12,97.00276
USA,1991-01,97.06973
USA,1991-02,97.29932
USA,1991-03,97.6365
USA,1991-04,98.01711
USA,1991-05,98.39687
USA,1991-06,98.74229
USA,1991-07,99.00518
USA,1991-08,99.1462
USA,1991-09,99.17237
USA,1991-10,99.11746
USA,1991-11,99.03812
USA,1991-12,99.00078
USA,1992-01,99.05145
USA,1992-02,99.18137
USA,1992-03,99.35728
USA,1992-04,99.51694
USA,1992-05,99.61849
USA,1992-06,99.64974
USA,1992-07,99.63996
USA,1992-08,99.63222
USA,1992-09,99.67191
USA,1992-10,99.78479
USA,1992-11,99.94847
USA,1992-12,100.0998
USA,1993-01,100.1832
USA,1993-02,100.1812
USA,1993-03,100.0941
USA,1993-04,99.94325
USA,1993-05,99.76238
USA,1993-06,99.60719
USA,1993-07,99.51729
USA,1993-08,99.52078
USA,1993-09,99.6239
USA,1993-10,99.81564
USA,1993-11,100.0629
USA,1993-12,100.3383
USA,1994-01,100.5968
USA,1994-02,100.8069
USA,1994-03,100.9607
USA,1994-04,101.0561
USA,1994-05,101.0967
USA,1994-06,101.0896
USA,1994-07,101.0506
USA,1994-08,100.9953
USA,1994-09,100.9249
USA,1994-10,100.8313
USA,1994-11,100.6906
USA,1994-12,100.4912
USA,1995-01,100.2275
USA,1995-02,99.90135
USA,1995-03,99.54507
USA,1995-04,99.21352
USA,1995-05,98.95152
USA,1995-06,98.77676
USA,1995-07,98.67528
USA,1995-08,98.61123
USA,1995-09,98.55533
USA,1995-10,98.50842
USA,1995-11,98.48586
USA,1995-12,98.50303
USA,1996-01,98.57185
USA,1996-02,98.69976
USA,1996-03,98.87404
USA,1996-04,99.05798
USA,1996-05,99.23003
USA,1996-06,99.3701
USA,1996-07,99.4685
USA,1996-08,99.54652
USA,1996-09,99.62043
USA,1996-10,99.69566
USA,1996-11,99.78089
USA,1996-12,99.87242
USA,1997-01,99.97961
USA,1997-02,100.1109
USA,1997-03,100.2523
USA,1997-04,100.399
USA,1997-05,100.5454
USA,1997-06,100.6855
USA,1997-07,100.8078
USA,1997-08,100.8954
USA,1997-09,100.9537
USA,1997-10,100.9843
USA,1997-11,100.9816
USA,1997-12,100.9449
USA,1998-01,100.8923
USA,1998-02,100.8236
USA,1998-03,100.7196
USA,1998-04,100.5771
USA,1998-05,100.3978
USA,1998-06,100.1936
USA,1998-07,99.99609
USA,1998-08,99.83027
USA,1998-09,99.72976
USA,1998-10,99.73058
USA,1998-11,99.83629
USA,1998-12,100.009
USA,1999-01,100.2225
USA,1999-02,100.4401
USA,1999-03,100.6357
USA,1999-04,100.8068
USA,1999-05,100.9532
USA,1999-06,101.0641
USA,1999-07,101.1432
USA,1999-08,101.2004
USA,1999-09,101.2507
USA,1999-10,101.3027
USA,1999-11,101.3571
USA,1999-12,101.3951
USA,2000-01,101.3899
